ts,u_predict,t_,V
3.42,-36.058862091191834,3.42,-35.878136749999996
3.44,-35.979878307673395,3.44,-35.878136749999996
3.46,-35.90050319020201,3.46,-35.78421474
3.48,-35.82072898805105,3.48,-35.596374420000004
3.5,-35.74054852502332,3.5,-35.596374420000004
3.52,-35.659955138107044,3.52,-35.31460837
3.54,-35.57894260378756,3.54,-35.408530379999995
3.56,-35.49750505322715,3.56,-35.25199369
3.58,-35.415636878049376,3.58,-35.001534969999994
3.6,-35.33333262900543,3.5999999999999996,-34.93892029
3.62,-35.25058691031989,3.62,-34.78238359
3.64,-35.16739427299847,3.64,-34.75107625
3.66,-35.08374911080315,3.66,-34.65715423
3.68,-34.99964556292522,3.6799999999999997,-34.469310189999995
3.7,-34.915077427602306,3.7,-34.25015882
3.72,-34.83003809099463,3.7199999999999998,-34.031007439999996
3.74,-34.7445204755551,3.7399999999999998,-34.09362212
3.76,-34.65851701186917,3.76,-34.09362212
3.78,-34.57201963752039,3.7800000000000002,-33.87447074
3.8,-34.4850198259392,3.8000000000000003,-34.031007439999996
3.82,-34.39750864744811,3.82,-33.999700100000005
3.84,-34.30947686383811,3.84,-33.87447074
3.86,-34.22091505682992,3.8600000000000003,-33.90577808
3.88,-34.13181378973345,3.88,-33.71793777
3.9,-34.04216380054799,3.9000000000000004,-33.530093730000004
3.92,-33.951956223698424,3.9199999999999995,-33.71793777
3.94,-33.861182836614084,3.94,-33.59270841
3.96,-33.769836326459306,3.96,-33.56140107
3.98,-33.677910571570656,3.9799999999999995,-33.37355703
4.0,-33.585400931544605,4.0,-33.37355703
4.02,-33.492304539491606,4.0200000000000005,-33.342249689999996
4.04,-33.398620589729354,4.04,-33.24832767
4.06,-33.304350614131884,4.06,-33.31094235
4.08,-33.20949874048413,4.08,-33.18571299
4.1,-33.11407192650048,4.1,-33.09179097
4.12,-33.01808016363979,4.12,-32.747410239999994
4.14,-32.92153664547097,4.140000000000001,-32.87263960000001
4.16,-32.824457896095076,4.16,-32.84133226
4.18,-32.72686385498928,4.18,-32.77871758
4.2,-32.628777915583235,4.2,-32.65348822
4.22,-32.53022691588607,4.22,-32.77871758
4.24,-32.43124108052974,4.24,-32.7161029
4.26,-32.331853914647375,4.26,-32.5595662
4.28,-32.23210205105146,4.28,-32.622180879999995
4.3,-32.13202505317283,4.3,-32.4030295
4.32,-32.03166517715312,4.319999999999999,-32.30910748
4.34,-31.931067097320728,4.34,-32.2464928
4.36,-31.830277600000322,4.36,-31.933423129999998
4.38,-31.729345251185286,4.38,-31.902115789999996
4.4,-31.62832004403237,4.4,-31.902115789999996
4.42,-31.527253032400033,4.42,-31.745579090000003
4.44,-31.426195956737978,4.4399999999999995,-31.65165707
4.46,-31.325200868552905,4.46,-31.65165707
4.48,-31.224319759415387,4.48,-31.30727634
4.5,-31.123604200059113,4.5,-31.21335432
4.52,-31.023104994552234,4.5200000000000005,-31.088124960000002
4.54,-30.922871853831232,4.539999999999999,-31.24466166
4.56,-30.82295309208022,4.56,-31.15073964
4.58,-30.72339534855309,4.58,-31.18204698
4.6,-30.62424333648928,4.6,-31.088124960000002
4.62,-30.525539619793072,4.62,-30.837666239999997
4.64,-30.427324417151603,4.640000000000001,-30.58720939
4.66,-30.32963543228302,4.66,-30.49328737
4.68,-30.232507708041616,4.68,-30.39936535
4.7,-30.13597350117616,4.7,-30.368058010000002
4.72,-30.040062173638653,4.72,-30.18021397
4.74,-29.944800095471685,4.74,-30.054984609999998
4.76,-29.85021055344719,4.760000000000001,-29.92975526
4.78,-29.756313658766835,4.779999999999999,-29.99236993
4.8,-29.663126246231464,4.8,-29.77321856
4.82,-29.57066175631001,4.82,-29.77321856
4.84,-29.478930090433472,4.84,-29.64799106
4.86,-29.387937428555098,4.86,-29.616683719999997
4.88,-29.297685996497016,4.88,-29.616683719999997
4.9,-29.208173768765228,4.9,-29.39753234
4.92,-29.119394090297654,4.92,-29.20968831
4.94,-29.031335197926985,4.9399999999999995,-29.17838097
4.96,-28.94397961910635,4.96,-28.86530757
